CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOTAL_CENSO_2020,tot_integ,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,transfer,gasto_mon,alimentos,ali_dentro,cereales,carnes,pescado,leche,huevo,aceites,tuberculo,verduras,frutas,azucar,cafe,especias,otros_alim,bebidas,ali_fuera,tabaco,vesti_calz,vestido,calzado,vivienda,alquiler,pred_cons,agua,energia,limpieza,cuidados,utensilios,enseres,salud,ambul_serv,aten_hosp,medic_prod,transporte,publico,foraneo,adqui_vehi,mantenim,refaccion,combus,comunica,educa_espa,educacion,esparci,paq_turist,personales,cuida_pers,acces_pers,pago_tarje,deudas,balance,hogares
12,Guerrero,043,Metlatónoc,18859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,044,Mochitlán,12402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,045,Olinalá,28446,53568.0,28800.0,24768.0,42048.0,11520.0,39744.0,2304.0,378660614.3999999,110574414.72,244744323.83999997,115002051.84,100820165.75999999,8346119.039999999,8227699.2,666506.88,12019374.719999999,11219598.719999999,4924765.44,755372.1599999999,26645454.72,4643326.08,614661.12,148112.63999999998,984931.2000000001,11419309.439999998,10204934.4,14181886.08,0.0,13635964.800000003,6741884.16,6894080.64,18395176.32,2508382.08,224640.0,0.0,15662154.24,17615381.759999998,14425269.120000001,1907354.88,1282757.76,4350533.76,270460.8,0.0,4080072.96,21715839.36,7457483.52,617541.1199999999,0.0,1987200.0,0.0,1987200.0,11653614.719999999,11904330.24,6040264.32,5864065.92,0.0,41388526.08,19648794.240000002,495843.83999999997,0.0,17897541.119999997,15218426.88,10944.0
12,Guerrero,046,Ometepec,68207,71861.0,35332.0,36529.0,55115.0,16746.0,45810.0,9305.0,815701601.98,172051225.39,613913443.78,296345212.65999997,260105973.64,34554425.74,62821353.64,6280898.93,26682711.35,13051894.51,6452570.42,1603206.74,31654595.53,6772946.720000001,2434528.46,1779978.6400000001,3152323.05,35391429.25,27473110.660000004,35882969.92,356269.1,18964394.51,12201848.3,6762546.21,29970874.97,5000416.199999999,83945.0,2725810.0,22160703.77,58788585.97,50080738.54,3631817.9699999997,5076029.46,24203360.43,3284279.79,12913040.66,8006039.98,89521836.64,25588065.869999997,0.0,10946022.6,26162008.19,525864.46,25636143.73,26825739.98,29123254.189999998,18401975.89,9253888.3,1467390.0,50973367.849999994,44241472.82,1041453.6300000001,3294918.41,0.0,14311867.39,20055.0
12,Guerrero,047,Pedro Ascencio Alquisiras,7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,048,Petatlán,44583,103590.0,48750.0,54840.0,80453.0,23137.0,69891.0,10562.0,1764643063.5700002,298315927.70000005,1120532120.48,509328687.46,443362562.99,99196125.19999999,93240902.71000001,25176271.65,50266404.26,15394917.860000001,8022534.559999999,5187514.26,44381492.25,9183454.51,4710573.34,3500274.87,3779779.2399999998,43115495.7,38206822.58,62457582.78999999,3508541.6799999997,38065203.64,22888774.89,15176428.75,67226916.86,18050091.75,107700.0,4864544.5,44204580.61,63715639.20999999,45770933.879999995,6566133.3100000005,11378572.02,46036624.21,20072097.25,4138038.0,21826488.96,206532197.32,69967227.02,6012941.120000001,13541567.1,61144189.14,4734083.66,56410105.48,55866272.940000005,59356802.870000005,38924786.19,18520779.89,1911236.79,82258954.66,70582267.46,6200838.51,12582588.19,22514811.08,12465417.25,31729.0
12,Guerrero,049,Pilcaya,12753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,050,Pungarabato,38482,35397.0,17955.0,17442.0,27702.0,7695.0,23085.0,4617.0,478709602.55999994,79203865.49999999,292863194.46,155727223.92000002,142371012.42000002,25224933.330000002,30851301.87,7928025.12,13864066.11,5645877.93,2981243.0699999994,1866560.7599999998,15473341.980000002,7875688.86,1075088.97,2288708.46,1206991.5299999998,16406766.0,9682418.43,13356211.5,0.0,5645693.25,1816645.86,3829047.39,21674911.77,1489351.8599999999,954005.5800000001,1314562.5,17916991.830000002,16381982.969999999,13845946.95,742716.27,1793319.75,9383447.160000002,4993347.0600000005,0.0,4390100.1,50717965.59,13534294.32,3310860.96,2408868.4499999997,16941132.45,955421.46,15985710.989999998,14522809.41,11908233.09,7974523.4399999995,3732972.7500000005,200736.9,20118659.580000002,14369181.3,1136166.75,3111447.5999999996,3132624.24,3506154.93,10773.0
12,Guerrero,051,Quechultenango,36143,71628.0,31198.0,40430.0,55394.0,16234.0,48228.0,7166.0,649299012.86,132748007.98000002,495998461.09999996,245607830.69999996,221467874.57999995,39253648.739999995,48048931.95999999,3029831.6799999997,31599061.439999998,11903270.1,2314015.5999999996,2027895.04,32062505.56,8486451.120000001,4035533.8400000003,1895531.56,2020841.12,13675620.4,21114736.42,24139956.12,0.0,16988618.020000003,12042314.14,4946303.88,38584325.1,12318514.1,355034.5,2027437.0,23883339.5,37351878.379999995,28588977.44,3528509.139999999,5234391.8,13388818.300000003,3169064.3999999994,0.0,10219753.899999999,63323345.679999985,18567523.92,681155.7000000001,420845.54,24090596.539999995,2141531.2600000002,21949065.28,19563223.980000004,16287921.06,4853181.5,11232542.440000001,202197.12,55542841.22,53788822.379999995,1563667.6,282096.48,155543.34,18730001.440000005,17512.0
12,Guerrero,052,San Luis Acatlán,46270,24700.0,11856.0,12844.0,14820.0,9880.0,13832.0,988.0,100796760.35000001,51856995.45,142562405.31,55031506.13999999,54491640.70999999,13569755.160000002,5875058.02,0.0,2686628.88,4287179.0,1308388.64,692301.48,11676981.809999999,3683804.9300000006,876481.97,622430.12,517635.43,952686.41,7742308.859999999,317567.9,222297.53,4304560.390000001,2957498.9599999995,1347061.43,1452854.0,0.0,0.0,30875.0,1421979.0,5965674.91,4146458.16,422849.18,1396367.5699999998,752421.2800000001,0.0,0.0,752421.2800000001,63040861.52,2794622.2199999997,0.0,53158695.330000006,3671533.97,0.0,3671533.97,3416010.0,2200214.25,859396.98,1340817.27,0.0,7504015.609999999,6562871.51,941144.1,0.0,0.0,736761.48,4446.0
12,Guerrero,053,San Marcos,50124,50803.0,25479.0,25324.0,42362.0,8441.0,35934.0,6428.0,430181372.80999994,139066361.71999997,432609877.97999996,260419533.88000003,230413347.47,39701774.14,60372140.21000001,25601267.520000003,22155179.82,8189324.81,4114173.39,688315.71,27072784.05,8776532.86,2514063.28,2158404.79,744103.1100000001,7642715.2299999995,20682568.550000004,30006186.410000004,0.0,9147878.72,6110577.47,3037301.25,11791915.61,0.0,0.0,298200.0,11493715.61,21777061.06,16767494.21,1113081.18,3896485.67,8804372.32,3929912.06,0.0,4874460.259999999,90907325.50999999,31811953.18,50557.68,0.0,44265477.769999996,4186345.77,40079132.0,14779336.88,5659526.359999999,1091282.29,4233033.1899999995,335210.88,23379919.04,20676814.029999997,1528799.37,0.0,0.0,2321855.38,15876.0
12,Guerrero,054,San Miguel Totolapan,24139,39098.0,18684.0,20414.0,29756.0,9342.0,26642.0,3114.0,188389042.0,63280711.58,90023920.03999999,36651406.32,33537409.779999997,5774158.720000001,3959212.2600000002,213530.44,4132679.3600000003,137898.3,863013.9600000001,444848.74,7595845.26,822974.8400000001,2982720.68,66726.09999999999,395907.04000000004,44485.22,6103408.86,3113996.54,0.0,12068175.52,7121410.0600000005,4946765.46,1905297.44,1557000.0,0.0,0.0,348297.44,10012696.780000001,9714849.600000001,226771.86000000002,71075.32,5089282.86,2343949.3200000003,0.0,2745333.54,8717065.18,0.0,1880586.12,0.0,4139371.0,255244.2,3884126.8,2697108.06,3470743.3,51900.0,3401827.0200000005,17016.28,11615780.52,10943256.86,638677.94,0.0,0.0,1029734.0599999999,8304.0
12,Guerrero,055,Taxco de Alarcón,105586,128587.0,55603.0,72984.0,105770.0,22817.0,93764.0,12006.0,1633095765.51,257963831.92000002,1191211227.44,528655594.20000005,411898981.99000007,93718913.95,86164278.31,3629069.07,38068402.78,16980208.07,3487509.7800000003,3517094.7499999995,44711355.06999999,15395831.879999999,3192949.2300000004,4646938.2,3416771.3600000003,66891194.86,28078464.68,114535622.08999999,2220990.12,51125331.620000005,27222146.37,23903185.249999996,78754461.93,35744368.49,1981384.65,7262205.0,33766503.79,74294644.36,51450189.59000001,9196622.790000001,13647831.98,45516491.82,14923024.81,10061178.63,20532288.380000003,194892594.09000003,85269336.51999998,10213339.74,4100154.3,52246172.47,7766542.7,44479629.77,43063591.059999995,95679250.96000001,56989783.77,24903891.31,13785575.88,83460534.57,65724048.14000001,4478524.57,18816267.84,21530810.83,8608261.719999999,35558.0
12,Guerrero,056,Tecoanapa,46063,53071.0,25341.0,27730.0,41767.0,11304.0,37088.0,4679.0,441397895.53000003,147679281.67000002,377692566.20000005,196988577.95999998,182439992.84000003,26540706.92,48764617.89,10975197.380000003,15697997.880000003,11046624.040000003,2599802.63,1037855.6799999999,27010270.560000002,2051581.1800000002,4728148.5,6085274.3999999985,1689460.5199999998,2167196.6999999997,22045258.56,14487822.66,60762.46,14044734.0,8856448.44,5188285.56,13830777.04,0.0,0.0,2395945.0,11434832.04,26256908.999999996,18002004.75,5433422.3,2821481.95,15801753.61,3640047.7199999997,7342825.12,4818880.7700000005,51217775.809999995,22151768.729999997,448725.36,0.0,13703542.56,3059967.4,10643575.16,14913739.16,28935229.19,17102109.160000004,11075075.43,758044.6,25888909.97,22314896.349999998,2456158.68,0.0,1835406.93,5801801.140000001,13236.0
12,Guerrero,057,Técpan de Galeana,65237,40664.0,19136.0,21528.0,32292.0,8372.0,28106.0,4186.0,635692149.3,73577878.13999999,488776729.21999997,217391496.14,187867470.7,37788678.45999999,48022545.48,3690503.1800000006,19037455.580000002,5520359.260000001,4543920.94,1599195.5199999998,21842876.9,7096460.02,1218616.36,1952876.64,1649176.3599999999,17053171.979999997,16851634.020000003,29524025.439999994,0.0,24943985.3,17128502.04,7815483.259999999,35524674.379999995,7089188.34,4784000.0,2213198.0,21438288.04,41847077.22,38636797.94,1000328.4200000002,2209950.86,8744500.18,3275981.54,0.0,5468518.64,89851234.2,32537706.240000002,1520995.06,12940313.360000001,24961494.740000002,701998.18,24259496.560000002,17890724.8,23141876.42,17076864.74,5012017.4,1052994.28,32724001.18,27490580.259999998,3398804.7600000002,584999.48,27026992.72,20574871.72,12558.0
12,Guerrero,058,Teloloapan,53817,36127.0,17865.0,18262.0,25011.0,11116.0,20247.0,4764.0,242647531.44999996,109113087.85,214211100.32,111025143.06999998,108370920.17,10188012.5,22244398.310000006,459384.58,16690892.35,4374324.65,3423930.4699999997,1633345.34,20101745.64,7595102.280000001,1439387.02,1388348.7,1191829.73,5298159.53,12342059.07,2245880.61,408342.29,6542313.86,3816007.67,2726306.19,13185374.41,0.0,0.0,1191000.0,11994374.41,10085411.82,9089918.44,533603.73,461889.64999999997,23681077.789999995,7204216.08,11651084.540000001,4825777.17,31057278.240000002,8166829.920000001,428263.75,0.0,12864463.429999998,2274948.95,10589514.48,9597721.139999997,5888835.9799999995,3075884.54,2223997.97,588953.47,11642342.6,10500344.31,932068.66,0.0,1184524.9300000002,1679659.3599999999,8734.0
12,Guerrero,059,Tepecoacuilco de Trujano,30806,19500.0,10140.0,9360.0,15600.0,3900.0,13260.0,2340.0,287372407.40000004,105773171.39999999,201673422.60000002,94330839.20000002,86903034.4,17071732.6,14260550.2,1151277.4,8280162.800000001,2386758.4,810630.6000000001,782217.8,9750959.4,1865292.0,548217.7999999999,581648.6,1220130.5999999999,18495947.599999998,9697508.6,7019979.2,407825.6,6121536.200000001,3910020.3999999994,2211515.8,8828825.2,0.0,182668.2,1157650.0,7488507.0,18550664.6,12018021.6,3343384.2,3189258.8,5848663.600000001,1229760.9999999998,1907607.0,2711295.6,37341740.8,8627855.6,1816274.2,3342856.4,11926597.8,4064707.4000000004,7861890.4,11628156.8,9640755.8,4954487.2,4583412.6,102856.0,18817806.8,13870573.600000001,279770.4,0.0,0.0,1890252.0,5460.0
12,Guerrero,060,Tetipac,13552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,061,Tixtla de Guerrero,43171,37430.0,16154.0,21276.0,26792.0,10638.0,23246.0,3546.0,356029459.5799999,97588134.28000002,303825507.62,111066685.16,102809599.57999998,11002568.200000001,12329477.46,911822.38,13312503.519999998,5926851.380000001,3348416.88,1884419.26,18517519.32,7745374.140000001,3399069.5200000005,2254227.6599999997,243153.15999999997,12289210.660000004,9644986.040000001,8155772.42,101313.15999999999,28774481.919999998,17546537.84,11227944.08,18044888.740000002,3431609.98,488067.5,319140.0,13806071.260000002,23553548.52,17629100.54,5115041.96,809406.02,5867416.48,4004655.4,0.0,1862761.08,55828578.599999994,17299318.599999998,2408967.22,19079012.66,5927643.32,3836653.8000000003,2090989.52,11113636.8,19095245.46,9991875.46,7115758.2,1987611.7999999998,30274999.400000002,25099041.099999998,2699928.34,0.0,4817934.44,12499977.02,9062.0
12,Guerrero,062,Tlacoachistlahuaca,22781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,063,Tlacoapa,10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,064,Tlalchapa,11681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,065,Tlalixtaquilla de Maldonado,7602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,066,Tlapa de Comonfort,96125,150331.0,63278.0,87053.0,112926.0,37405.0,102523.0,10403.0,2028823294.72,425623079.44000006,1337554437.18,516494214.14,463799352.88000005,88243547.16,89919593.97999999,6187683.75,37804025.70999999,23397168.259999998,5094489.39,4978514.92,59003937.22,23337295.03,3830632.36,3359806.27,1009097.95,58589525.89,59044034.989999995,52694861.260000005,0.0,64594337.00000001,42555811.99,22038525.009999998,82807335.06,21499672.82,4901946.43,9196773.5,47208942.31,70895091.64,51976077.93,10147649.780000001,8771363.93,128931009.38,40923963.35000001,45641574.31,42365471.72,231049889.86,70765451.46000001,16333810.529999997,0.0,99960779.53999999,21609729.12,78351050.42,43989848.33,111113558.82,55123380.22,49371208.26,6618970.34,99685198.78,84070193.42,4702774.390000001,9946436.98,23589633.41,29929459.120000005,35631.0
12,Guerrero,067,Tlapehuala,22209,26714.0,11552.0,15162.0,19855.0,6859.0,16245.0,3610.0,341269924.05,104469396.50999999,301427621.16,140430238.23,124111041.89999999,28089561.619999997,32972552.31,2135047.86,9403414.640000002,6980653.390000001,2348539.65,1675530.96,13877695.570000002,4446440.609999999,570889.01,0.0,770467.86,13516175.73,7324072.6899999995,16319196.330000002,0.0,10433726.689999998,4968764.29,5464962.4,18992437.43,2934576.2199999997,0.0,1225595.0,14832266.21,22508848.179999996,18928258.85,584451.7800000001,2996137.55,19282713.919999998,3566802.74,4944129.649999999,10771781.530000001,40158730.220000006,13984551.57,1774065.91,0.0,15050097.219999999,720270.8099999999,14329826.41,9350015.52,18261618.2,8850001.64,9111437.84,300178.72,24565136.669999998,21868195.92,808701.3700000001,1236031.51,0.0,679192.62,8303.0
12,Guerrero,068,La Unión de Isidoro Montes de Oca,26349,14877.0,8091.0,6786.0,10962.0,3915.0,8874.0,2088.0,156323535.75,46512107.910000004,134249301.54,71155602.63,62336806.74,11346841.89,6223148.28,1718113.4100000001,8359000.02,1010059.56,1701338.9400000002,1543608.81,10385803.35,3271786.38,783553.3200000001,395965.70999999996,684884.8800000001,6979876.0200000005,7932826.17,8818795.89,0.0,4579722.63,2971960.02,1607762.61,5615608.140000001,0.0,0.0,0.0,5615608.140000001,8676997.2,5850656.91,528517.17,2297823.12,3724670.97,1314920.6099999999,765977.5800000001,1643772.7800000003,22183259.13,1265087.88,877207.95,0.0,15565619.790000001,1633277.9700000002,13932341.82,4475343.51,5685838.02,2331612.1799999997,3354225.84,0.0,10762402.859999998,9690042.6,178719.75,3613845.15,0.0,6535562.67,4698.0
12,Guerrero,069,Xalpatláhuac,11966,20350.0,8525.0,11825.0,15950.0,4400.0,12650.0,3300.0,382845270.5,75570800.25,213598778.25,64413030.0,61107153.25,12473818.5,12816922.25,0.0,3938737.0,4561037.25,855637.75,0.0,8425510.5,4348877.5,866239.0,936955.25,795525.5,6360689.5,4727203.25,3305876.75,0.0,12884401.75,9351377.75,3533024.0,19163688.5,1650000.0,34375.0,874500.0,16604813.5,16305264.25,12308824.0,1137947.25,2858493.0,15657523.75,5950738.75,484236.5,9222548.5,44236208.5,8648334.75,1085218.75,20176629.0,10763626.5,687986.75,10075639.75,3562399.5,11528662.75,4045406.75,5373868.5,2109387.5,18755118.25,11733254.5,933490.25,1614129.0,5124638.75,7832404.25,6050.0
12,Guerrero,070,Xochihuehuetlán,7862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,071,Xochistlahuaca,29891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,072,Zapotitlán Tablas,12004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,073,Zirándaro,18031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,074,Zitlala,21977,28140.0,11256.0,16884.0,23718.0,4422.0,16482.0,7236.0,245321058.77999997,100609159.08,147683757.05999997,75419871.24,72628861.62,10936506.48,17469722.040000003,2067421.6800000002,4010737.92,3566274.6599999997,2134607.9400000004,708082.8,14091917.04,2827177.5599999996,1152566.1600000001,268749.06,589207.3800000001,5807750.28,6998140.62,2791009.6199999996,0.0,5336791.199999999,3504246.06,1832545.1400000001,10714501.98,0.0,0.0,0.0,10714501.98,7853271.0,7193126.699999999,466396.38,193747.91999999998,4861434.24,1187632.62,0.0,3673801.62,23126662.02,7117092.419999999,446509.44,0.0,11320669.74,593110.7999999999,10727558.94,4242390.42,4980442.32,2691924.66,2288517.66,0.0,14113830.06,9338516.280000001,7863.12,0.0,3954096.1199999996,3024266.0999999996,8040.0
12,Guerrero,075,Eduardo Neri,53126,66018.0,34442.0,31576.0,52522.0,13496.0,45682.0,6840.0,568119574.0200001,81577819.58,496116739.99,212800610.37000003,169516282.28,30053795.679999996,39850663.54,935711.94,19430280.77,11991001.58,3939753.17,1161619.0599999998,22225939.619999997,5237175.090000001,1749603.0,1848697.03,1141794.14,13375863.81,16574383.850000001,43284328.09,0.0,13909711.31,9733073.309999999,4176638.0000000005,31647395.88,2498802.36,0.0,1430347.5,27718246.019999996,26964024.169999998,23067501.449999996,1449333.56,2447189.1599999997,11338738.95,6111608.91,0.0,5227130.04,114954519.96000001,41840334.32,246383.3,29948556.17,21902248.35,5325332.92,16576915.43,21016997.82,24770652.34,16522012.180000002,8248640.160000001,0.0,57318604.98,36419014.11,1238957.56,0.0,895107.9,5310241.08,16223.0
12,Guerrero,076,Acatepec,40197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,077,Marquelia,14280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,078,Cochoapa el Grande,21241,45600.0,22800.0,22800.0,30552.0,15048.0,25536.0,5016.0,276510219.36,118298493.12,190213354.79999998,92831677.43999998,89636444.39999999,18303721.44,11110093.440000001,586283.76,3664251.8400000003,6361163.52,773891.28,820790.88,11960091.119999997,9380462.639999999,2022660.9599999997,1055311.6800000002,504190.08,10177806.0,12915725.759999998,3195233.04,0.0,8517852.0,5598280.080000001,2919571.92,17076917.28,0.0,0.0,0.0,17076917.28,13933253.28,11228480.16,2382071.04,322702.08,3993305.9999999995,1985068.3199999998,0.0,2008237.6800000002,17597714.88,4373682.96,1318993.6800000002,0.0,5171637.36,2130486.7199999997,3041150.64,6733400.88,9227985.360000001,4580602.08,4647383.279999999,0.0,19315767.839999996,12600579.6,1594723.2,0.0,796130.4,16313856.0,9576.0
12,Guerrero,079,José Joaquín de Herrera,18381,27027.0,12012.0,15015.0,18291.0,8736.0,16380.0,1911.0,121542654.87,44146961.04000001,53096468.87999999,18462307.499999996,18251709.839999996,2235837.24,807299.22,0.0,926624.79,1474183.6199999999,1505777.9100000001,0.0,2467499.5799999996,298345.31999999995,505434.93000000005,87747.66,140395.71,1323217.35,6479346.509999999,210597.65999999997,0.0,3015082.98,1858725.96,1156357.02,4492654.529999999,0.0,0.0,43407.0,4449247.529999999,6033130.74,5695746.42,173587.05000000002,163797.27,601421.73,467362.35000000003,0.0,134059.38,5980952.250000001,2579844.54,0.0,0.0,1830481.38,91296.66,1739184.72,1570626.33,1447350.45,745999.8,701350.65,0.0,7359913.470000001,6456078.720000001,216311.55,0.0,0.0,175547.19,6279.0
12,Guerrero,080,Juchitán,7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,081,Iliatenco,11679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,082,Las Vigas,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,083,Ñuu Savi,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,084,Santa Cruz del Rincón,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Guerrero,085,San Nicolás,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,001,Acatlán,22268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,002,Acaxochitlán,46065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,003,Actopan,61002,44714.0,22640.0,22074.0,38488.0,6226.0,33394.0,5094.0,866445319.9200001,139656566.29999998,559266903.62,203716955.70000002,147188418.85999998,38628090.65999998,22889673.919999998,909635.58,19264177.900000002,6743239.1,1884757.3599999999,1499062.32,15309445.34,9220026.799999999,392951.16000000003,640383.72,1164324.26,23228549.439999994,5414101.3,56528536.84,0.0,19724686.820000004,12399339.36,7325347.459999999,23819419.479999997,4929673.22,847585.0,4105481.0,13936680.26,27519118.1,24959015.2,1323862.6800000002,1236240.22,19752969.84,7712932.9399999995,0.0,12040036.900000002,162120828.96,40198553.879999995,2939775.7,44295646.76,55025699.300000004,6636021.72,48389677.58,19661153.32,51936748.64,38421857.24,12269085.78,1245805.62,27920678.119999997,24105504.179999996,753012.06,10882080.14,2772471.76,345503.37999999995,12452.0
13,Hidalgo,004,Agua Blanca de Iturbide,10313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,005,Ajacuba,18872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,006,Alfajayucan,19162,62033.0,30796.0,31237.0,52660.0,9373.0,43579.0,9081.0,735008530.47,228575610.39000002,505588343.18,222622415.24,196113295.98999998,49664029.36000001,45862980.089999996,788119.92,14727403.719999999,7158477.650000001,2394495.27,2780542.98,34261287.32,15707330.94,2854028.81,2379270.7,1412400.07,8795552.82,7327376.339999999,26509119.25,0.0,19695720.08,11897603.420000002,7798116.66,36022308.84,4868997.84,2048919.9,5816892.0,23287499.1,30299653.84,28539815.620000005,540276.6499999999,1219561.57,24075768.399999995,9904488.46,5176956.33,8994323.610000001,98207068.78999999,27989452.66,2148358.63,2382783.92,43824820.83,2893184.7199999997,40931636.11000001,21861652.75,35312735.64,18890216.759999998,11783066.58,4639452.300000001,34486468.22,24799912.4,2115776.91,64707.92999999999,3231487.89,3923998.5000000005,18895.0
13,Hidalgo,007,Almoloya,12546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,008,Apan,46681,28792.0,11712.0,17080.0,23912.0,4880.0,17568.0,6344.0,612130007.7599999,165959000.96,389672255.36,157131852.00000003,113519428.63999997,19857813.119999997,26000464.320000004,6976984.800000001,11437909.92,6286791.760000001,238422.16,1336397.76,13520781.760000002,8169012.640000001,508212.96,0.0,677607.52,14813532.799999999,3695497.12,43612423.36,0.0,16319437.36,11418101.999999998,4901335.359999999,41249239.440000005,23480661.680000003,1679500.8,1361520.0,14727556.96,29577967.919999998,18153941.6,4764329.36,6659696.96,11515052.96,1747225.44,0.0,9767827.52,69475081.36000001,16225233.840000002,2797806.4800000004,0.0,29495095.759999998,726568.5599999999,28768527.200000003,20956945.28,34268316.48,24896686.400000002,9083632.0,287998.07999999996,27576733.6,25692863.279999997,835880.56,6177899.4399999995,0.0,0.0,10248.0
13,Hidalgo,009,El Arenal,19836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,010,Atitalaquia,31525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hidalgo,011,Atlapexco,19812,22680.0,10080.0,12600.0,18270.0,4410.0,12915.0,5355.0,227331697.95,119323278.9,133441815.14999999,79326437.39999999,70570372.95,13636201.949999997,12206637.450000001,1640239.6500000001,6779596.95,3065816.25,1466085.6,437393.25,13567289.399999997,2832930.45,1579473.0,1069188.75,194395.94999999998,6961824.45,5133299.849999999,8756064.45,0.0,5924123.099999999,3064505.85,2859617.2500000005,6827829.75,0.0,0.0,1118250.0,5709579.75,7968488.849999999,5715463.949999999,803335.05,1449689.85,1742876.1,400591.8,0.0,1342284.3,16415267.399999999,6844458.600000001,677930.4,0.0,4050383.4,708746.8500000001,3341636.55,4842495.0,6799905.0,4429152.0,2185863.75,184889.25,6881915.25,6296755.5,585159.75,1768022.55,0.0,1497954.1500000001,7245.0
13,Hidalgo,012,Atotonilco el Grande,30135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
